street,quarter,Census name,male sick,female sick,male dead,female dead,street index,start date,end date
Kongens Nytorv,St. Annae Oester,Kongens Nytorv,0,0,0,0,57,12-06-1853,18-06-1853
Kongens Nytorv,St. Annae Oester,Kongens Nytorv,0,0,0,0,57,19-06-1853,25-06-1853
Kongens Nytorv,St. Annae Oester,Kongens Nytorv,0,0,0,0,57,26-06-1853,02-07-1853
Kongens Nytorv,St. Annae Oester,Kongens Nytorv,0,0,0,0,57,10-07-1853,16-07-1853
Kongens Nytorv,St. Annae Oester,Kongens Nytorv,0,0,0,0,57,17-07-1853,23-07-1853
Kongens Nytorv,St. Annae Oester,Kongens Nytorv,1,0,1,0,57,24-07-1853,30-07-1853
Kongens Nytorv,St. Annae Oester,Kongens Nytorv,0,0,0,0,57,31-07-1853,06-08-1853
Kongens Nytorv,St. Annae Oester,Kongens Nytorv,0,0,0,0,57,14-08-1853,20-08-1853
Kongens Nytorv,St. Annae Oester,Kongens Nytorv,0,0,0,0,57,21-08-1853,27-08-1853
Kongens Nytorv,St. Annae Oester,Kongens Nytorv,0,0,0,0,57,28-08-1853,03-09-1853
Kongens Nytorv,St. Annae Oester,Kongens Nytorv,0,0,0,0,57,04-09-1853,10-09-1853
Kongens Nytorv,St. Annae Oester,Kongens Nytorv,0,0,0,0,57,11-09-1853,17-09-1853
Kongens Nytorv,St. Annae Oester,Kongens Nytorv,0,0,0,0,57,18-09-1853,24-09-1853
Kongens Nytorv,St. Annae Oester,Kongens Nytorv,0,0,0,0,57,25-09-1853,01-10-1853
Kongens Nytorv,St. Annae Oester,Kongens Nytorv,0,0,0,0,57,07-08-1853,13-08-1853
Kongens Nytorv,Oester,Kongens Nytorv,0,0,0,0,133,12-06-1853,18-06-1853
Kongens Nytorv,Oester,Kongens Nytorv,0,0,0,0,133,19-06-1853,25-06-1853
Kongens Nytorv,Oester,Kongens Nytorv,0,0,0,0,133,26-06-1853,02-07-1853
Kongens Nytorv,Oester,Kongens Nytorv,3,2,3,1,133,10-07-1853,16-07-1853
Kongens Nytorv,Oester,Kongens Nytorv,4,5,3,3,133,17-07-1853,23-07-1853
Kongens Nytorv,Oester,Kongens Nytorv,0,0,0,0,133,24-07-1853,30-07-1853
Kongens Nytorv,Oester,Kongens Nytorv,2,0,1,0,133,31-07-1853,06-08-1853
Kongens Nytorv,Oester,Kongens Nytorv,1,0,1,0,133,07-08-1853,13-08-1853
Kongens Nytorv,Oester,Kongens Nytorv,1,1,1,0,133,14-08-1853,20-08-1853
Kongens Nytorv,Oester,Kongens Nytorv,0,0,0,0,133,21-08-1853,27-08-1853
Kongens Nytorv,Oester,Kongens Nytorv,0,0,0,0,133,28-08-1853,03-09-1853
Kongens Nytorv,Oester,Kongens Nytorv,0,0,0,0,133,04-09-1853,10-09-1853
Kongens Nytorv,Oester,Kongens Nytorv,0,0,0,0,133,11-09-1853,17-09-1853
Kongens Nytorv,Oester,Kongens Nytorv,0,0,0,0,133,18-09-1853,24-09-1853
Kongens Nytorv,Oester,Kongens Nytorv,0,0,0,0,133,25-09-1853,01-10-1853
Krokodilgade,Nyboder,Krokodillegade,0,0,0,0,3,04-09-1853,10-09-1853
Krokodilgade,Nyboder,Krokodillegade,2,0,2,0,3,07-08-1853,13-08-1853
Krokodilgade,Nyboder,Krokodillegade,2,0,2,0,3,10-07-1853,16-07-1853
Krokodilgade,Nyboder,Krokodillegade,0,0,0,0,3,11-09-1853,17-09-1853
Krokodilgade,Nyboder,Krokodillegade,0,0,0,0,3,12-06-1853,18-06-1853
Krokodilgade,Nyboder,Krokodillegade,0,0,0,0,3,14-08-1853,20-08-1853
Krokodilgade,Nyboder,Krokodillegade,2,3,1,2,3,17-07-1853,23-07-1853
Krokodilgade,Nyboder,Krokodillegade,0,0,0,0,3,18-09-1853,24-09-1853
Krokodilgade,Nyboder,Krokodillegade,0,0,0,0,3,19-06-1853,25-06-1853
Krokodilgade,Nyboder,Krokodillegade,0,0,0,0,3,21-08-1853,27-08-1853
Krokodilgade,Nyboder,Krokodillegade,2,1,2,1,3,24-07-1853,30-07-1853
Krokodilgade,Nyboder,Krokodillegade,0,0,0,0,3,25-09-1853,01-10-1853
Krokodilgade,Nyboder,Krokodillegade,0,0,0,0,3,26-06-1853,02-07-1853
Krokodilgade,Nyboder,Krokodillegade,0,0,0,0,3,28-08-1853,03-09-1853
Krokodilgade,Nyboder,Krokodillegade,1,2,1,2,3,31-07-1853,06-08-1853
Krokodilgade,Nyboder,Krokodillegade,0,1,0,1,3,03-07-1853,09-07-1853
Kronprindsensgade,Kjoebmager,Kronprindsensgade,0,0,0,0,100,12-06-1853,18-06-1853
Kronprindsensgade,Kjoebmager,Kronprindsensgade,0,0,0,0,100,19-06-1853,25-06-1853
Kronprindsensgade,Kjoebmager,Kronprindsensgade,0,0,0,0,100,26-06-1853,02-07-1853
Kronprindsensgade,Kjoebmager,Kronprindsensgade,0,0,0,0,100,10-07-1853,16-07-1853
Kronprindsensgade,Kjoebmager,Kronprindsensgade,0,0,0,0,100,17-07-1853,23-07-1853
Kronprindsensgade,Kjoebmager,Kronprindsensgade,0,1,0,0,100,24-07-1853,30-07-1853
Kronprindsensgade,Kjoebmager,Kronprindsensgade,1,0,0,0,100,31-07-1853,06-08-1853
Kronprindsensgade,Kjoebmager,Kronprindsensgade,0,0,0,0,100,07-08-1853,13-08-1853
Kronprindsensgade,Kjoebmager,Kronprindsensgade,0,0,0,0,100,14-08-1853,20-08-1853
Kronprindsensgade,Kjoebmager,Kronprindsensgade,0,0,0,0,100,21-08-1853,27-08-1853
Kronprindsensgade,Kjoebmager,Kronprindsensgade,0,0,0,0,100,28-08-1853,03-09-1853
Kronprindsensgade,Kjoebmager,Kronprindsensgade,0,0,0,0,100,04-09-1853,10-09-1853
Kronprindsensgade,Kjoebmager,Kronprindsensgade,0,0,0,0,100,11-09-1853,17-09-1853
Kronprindsensgade,Kjoebmager,Kronprindsensgade,0,0,0,0,100,18-09-1853,24-09-1853
Kronprindsensgade,Kjoebmager,Kronprindsensgade,0,0,0,0,100,25-09-1853,01-10-1853
Kronprindsensgade,Kjoebmager,Kronprindsensgade,0,0,0,0,100,03-07-1853,09-07-1853
Kronprindsensgade,St. Annae Vester,Kronprindsessegade,0,0,0,0,41,03-07-1853,09-07-1853
Kronprindsensgade,St. Annae Vester,Kronprindsessegade,0,0,0,0,41,04-09-1853,10-09-1853
Kronprindsensgade,St. Annae Vester,Kronprindsessegade,1,2,0,1,41,10-07-1853,16-07-1853
Kronprindsensgade,St. Annae Vester,Kronprindsessegade,0,1,0,0,41,11-09-1853,17-09-1853
Kronprindsensgade,St. Annae Vester,Kronprindsessegade,0,0,0,0,41,12-06-1853,18-06-1853
Kronprindsensgade,St. Annae Vester,Kronprindsessegade,0,0,0,0,41,14-08-1853,20-08-1853
Kronprindsensgade,St. Annae Vester,Kronprindsessegade,1,3,1,2,41,17-07-1853,23-07-1853
Kronprindsensgade,St. Annae Vester,Kronprindsessegade,0,0,0,0,41,18-09-1853,24-09-1853
Kronprindsensgade,St. Annae Vester,Kronprindsessegade,0,0,0,0,41,19-06-1853,25-06-1853
Kronprindsensgade,St. Annae Vester,Kronprindsessegade,0,0,0,0,41,21-08-1853,27-08-1853
Kronprindsensgade,St. Annae Vester,Kronprindsessegade,0,1,0,1,41,24-07-1853,30-07-1853
Kronprindsensgade,St. Annae Vester,Kronprindsessegade,0,0,0,0,41,25-09-1853,01-10-1853
Kronprindsensgade,St. Annae Vester,Kronprindsessegade,0,0,0,0,41,26-06-1853,02-07-1853
Kronprindsensgade,St. Annae Vester,Kronprindsessegade,0,0,0,0,41,28-08-1853,03-09-1853
Kronprindsensgade,St. Annae Vester,Kronprindsessegade,0,0,0,0,41,31-07-1853,06-08-1853
Kronprindsensgade,St. Annae Vester,Kronprindsessegade,0,0,0,0,41,07-08-1853,13-08-1853
Krusemyntegade,Nyboder,Krusemyntegade,0,0,0,0,17,04-09-1853,10-09-1853
Krusemyntegade,Nyboder,Krusemyntegade,0,0,0,0,17,07-08-1853,13-08-1853
Krusemyntegade,Nyboder,Krusemyntegade,0,0,0,0,17,10-07-1853,16-07-1853
Krusemyntegade,Nyboder,Krusemyntegade,0,0,0,0,17,11-09-1853,17-09-1853
Krusemyntegade,Nyboder,Krusemyntegade,0,0,0,0,17,12-06-1853,18-06-1853
Krusemyntegade,Nyboder,Krusemyntegade,0,0,0,0,17,14-08-1853,20-08-1853
Krusemyntegade,Nyboder,Krusemyntegade,1,1,1,0,17,17-07-1853,23-07-1853
Krusemyntegade,Nyboder,Krusemyntegade,0,0,0,0,17,18-09-1853,24-09-1853
Krusemyntegade,Nyboder,Krusemyntegade,0,0,0,0,17,19-06-1853,25-06-1853
Krusemyntegade,Nyboder,Krusemyntegade,0,0,0,0,17,21-08-1853,27-08-1853
Krusemyntegade,Nyboder,Krusemyntegade,3,4,2,3,17,24-07-1853,30-07-1853
Krusemyntegade,Nyboder,Krusemyntegade,0,0,0,0,17,25-09-1853,01-10-1853
Krusemyntegade,Nyboder,Krusemyntegade,0,0,0,0,17,26-06-1853,02-07-1853
Krusemyntegade,Nyboder,Krusemyntegade,0,0,0,0,17,28-08-1853,03-09-1853
Krusemyntegade,Nyboder,Krusemyntegade,2,1,2,0,17,31-07-1853,06-08-1853
Krusemyntegade,Nyboder,Krusemyntegade,0,0,0,0,17,03-07-1853,09-07-1853
Krystalgade,Klaedebo,Krystalgade,0,0,0,0,164,12-06-1853,18-06-1853
Krystalgade,Klaedebo,Krystalgade,0,0,0,0,164,19-06-1853,25-06-1853
Krystalgade,Klaedebo,Krystalgade,0,0,0,0,164,26-06-1853,02-07-1853
Krystalgade,Klaedebo,Krystalgade,0,0,0,0,164,10-07-1853,16-07-1853
Krystalgade,Klaedebo,Krystalgade,1,0,1,0,164,17-07-1853,23-07-1853
Krystalgade,Klaedebo,Krystalgade,3,0,2,0,164,24-07-1853,30-07-1853
Krystalgade,Klaedebo,Krystalgade,1,0,1,0,164,31-07-1853,06-08-1853
Krystalgade,Klaedebo,Krystalgade,1,0,1,0,164,07-08-1853,13-08-1853
Krystalgade,Klaedebo,Krystalgade,1,0,0,0,164,14-08-1853,20-08-1853
Krystalgade,Klaedebo,Krystalgade,1,0,0,0,164,21-08-1853,27-08-1853
Krystalgade,Klaedebo,Krystalgade,0,0,0,0,164,28-08-1853,03-09-1853
Krystalgade,Klaedebo,Krystalgade,0,0,0,0,164,04-09-1853,10-09-1853
Krystalgade,Klaedebo,Krystalgade,0,0,0,0,164,11-09-1853,17-09-1853
Krystalgade,Klaedebo,Krystalgade,0,0,0,0,164,18-09-1853,24-09-1853
Krystalgade,Klaedebo,Krystalgade,0,0,0,0,164,25-09-1853,01-10-1853
Krystalgade,Klaedebo,Krystalgade,0,0,0,0,164,03-07-1853,09-07-1853
Kultorvet,Klaedebo,Kultorvet,0,0,0,0,170,12-06-1853,18-06-1853
Kultorvet,Klaedebo,Kultorvet,0,0,0,0,170,19-06-1853,25-06-1853
Kultorvet,Klaedebo,Kultorvet,0,0,0,0,170,26-06-1853,02-07-1853
Kultorvet,Klaedebo,Kultorvet,0,0,0,0,170,10-07-1853,16-07-1853
Kultorvet,Klaedebo,Kultorvet,0,0,0,0,170,17-07-1853,23-07-1853
Kultorvet,Klaedebo,Kultorvet,0,0,0,0,170,24-07-1853,30-07-1853
Kultorvet,Klaedebo,Kultorvet,0,0,0,0,170,31-07-1853,06-08-1853
Kultorvet,Klaedebo,Kultorvet,0,1,0,1,170,07-08-1853,13-08-1853
Kultorvet,Klaedebo,Kultorvet,0,1,0,1,170,14-08-1853,20-08-1853
Kultorvet,Klaedebo,Kultorvet,0,0,0,0,170,21-08-1853,27-08-1853
Kultorvet,Klaedebo,Kultorvet,0,0,0,0,170,28-08-1853,03-09-1853
Kultorvet,Klaedebo,Kultorvet,0,0,0,0,170,04-09-1853,10-09-1853
Kultorvet,Klaedebo,Kultorvet,0,0,0,0,170,11-09-1853,17-09-1853
Kultorvet,Klaedebo,Kultorvet,0,0,0,0,170,18-09-1853,24-09-1853
Kultorvet,Klaedebo,Kultorvet,0,0,0,0,170,25-09-1853,01-10-1853
Kultorvet,Klaedebo,Kultorvet,0,0,0,0,170,03-07-1853,09-07-1853
Kultorvet,Rosenborg,Kultorvet,0,0,0,0,96,03-07-1853,09-07-1853
Kultorvet,Rosenborg,Kultorvet,0,0,0,0,96,12-06-1853,18-06-1853
Kultorvet,Rosenborg,Kultorvet,0,0,0,0,96,19-06-1853,25-06-1853
Kultorvet,Rosenborg,Kultorvet,0,0,0,0,96,26-06-1853,02-07-1853
Kultorvet,Rosenborg,Kultorvet,0,0,0,0,96,10-07-1853,16-07-1853
Kultorvet,Rosenborg,Kultorvet,1,0,1,0,96,17-07-1853,23-07-1853
Kultorvet,Rosenborg,Kultorvet,0,0,0,0,96,24-07-1853,30-07-1853
Kultorvet,Rosenborg,Kultorvet,0,0,0,0,96,31-07-1853,06-08-1853
Kultorvet,Rosenborg,Kultorvet,0,0,0,0,96,07-08-1853,13-08-1853
Kultorvet,Rosenborg,Kultorvet,0,0,0,0,96,14-08-1853,20-08-1853
Kultorvet,Rosenborg,Kultorvet,0,0,0,0,96,21-08-1853,27-08-1853
Kultorvet,Rosenborg,Kultorvet,0,0,0,0,96,28-08-1853,03-09-1853
Kultorvet,Rosenborg,Kultorvet,0,0,0,0,96,04-09-1853,10-09-1853
Kultorvet,Rosenborg,Kultorvet,0,0,0,0,96,11-09-1853,17-09-1853
Kultorvet,Rosenborg,Kultorvet,0,0,0,0,96,18-09-1853,24-09-1853
Kultorvet,Rosenborg,Kultorvet,0,0,0,0,96,25-09-1853,01-10-1853
Laboratoriet,Christianshavn,Laboratoriet,0,0,0,0,80,12-06-1853,18-06-1853
Laboratoriet,Christianshavn,Laboratoriet,0,0,0,0,80,19-06-1853,25-06-1853
Laboratoriet,Christianshavn,Laboratoriet,0,0,0,0,80,26-06-1853,02-07-1853
Laboratoriet,Christianshavn,Laboratoriet,0,0,0,0,80,10-07-1853,16-07-1853
Laboratoriet,Christianshavn,Laboratoriet,1,0,1,0,80,17-07-1853,23-07-1853
Laboratoriet,Christianshavn,Laboratoriet,0,0,0,0,80,24-07-1853,30-07-1853
Laboratoriet,Christianshavn,Laboratoriet,0,0,0,0,80,31-07-1853,06-08-1853
Laboratoriet,Christianshavn,Laboratoriet,0,0,0,0,80,07-08-1853,13-08-1853
Laboratoriet,Christianshavn,Laboratoriet,0,0,0,0,80,14-08-1853,20-08-1853
Laboratoriet,Christianshavn,Laboratoriet,0,0,0,0,80,21-08-1853,27-08-1853
Laboratoriet,Christianshavn,Laboratoriet,0,0,0,0,80,28-08-1853,03-09-1853
Laboratoriet,Christianshavn,Laboratoriet,0,0,0,0,80,04-09-1853,10-09-1853
Laboratoriet,Christianshavn,Laboratoriet,0,0,0,0,80,11-09-1853,17-09-1853
Laboratoriet,Christianshavn,Laboratoriet,0,0,0,0,80,18-09-1853,24-09-1853
Laboratoriet,Christianshavn,Laboratoriet,0,0,0,0,80,25-09-1853,01-10-1853
Laboratoriet,Christianshavn,Laboratoriet,0,0,0,0,80,03-07-1853,09-07-1853
Larsleistræde,Noerre,Larsleistræde,0,0,0,0,179,03-07-1853,09-07-1853
Larsleistræde,Noerre,Larsleistræde,0,0,0,0,179,12-06-1853,18-06-1853
Larsleistræde,Noerre,Larsleistræde,0,0,0,0,179,19-06-1853,25-06-1853
Larsleistræde,Noerre,Larsleistræde,0,0,0,0,179,26-06-1853,02-07-1853
Larsleistræde,Noerre,Larsleistræde,0,0,0,0,179,10-07-1853,16-07-1853
Larsleistræde,Noerre,Larsleistræde,0,0,0,0,179,17-07-1853,23-07-1853
Larsleistræde,Noerre,Larsleistræde,0,0,0,0,179,24-07-1853,30-07-1853
Larsleistræde,Noerre,Larsleistræde,0,1,0,1,179,31-07-1853,06-08-1853
Larsleistræde,Noerre,Larsleistræde,0,1,0,0,179,07-08-1853,13-08-1853
Larsleistræde,Noerre,Larsleistræde,0,1,0,1,179,14-08-1853,20-08-1853
Larsleistræde,Noerre,Larsleistræde,0,0,0,0,179,21-08-1853,27-08-1853
Larsleistræde,Noerre,Larsleistræde,0,0,0,0,179,28-08-1853,03-09-1853
Larsleistræde,Noerre,Larsleistræde,0,0,0,0,179,04-09-1853,10-09-1853
Larsleistræde,Noerre,Larsleistræde,0,0,0,0,179,11-09-1853,17-09-1853
Larsleistræde,Noerre,Larsleistræde,0,0,0,0,179,18-09-1853,24-09-1853
Larsleistræde,Noerre,Larsleistræde,0,0,0,0,179,25-09-1853,01-10-1853
Lavendelstræde,Vester,Lavendelstræde,0,0,0,0,189,03-07-1853,09-07-1853
Lavendelstræde,Vester,Lavendelstræde,0,0,0,0,189,12-06-1853,18-06-1853
Lavendelstræde,Vester,Lavendelstræde,0,0,0,0,189,19-06-1853,25-06-1853
Lavendelstræde,Vester,Lavendelstræde,0,0,0,0,189,26-06-1853,02-07-1853
Lavendelstræde,Vester,Lavendelstræde,0,0,0,0,189,10-07-1853,16-07-1853
Lavendelstræde,Vester,Lavendelstræde,0,0,0,0,189,17-07-1853,23-07-1853
Lavendelstræde,Vester,Lavendelstræde,4,4,2,2,189,24-07-1853,30-07-1853
Lavendelstræde,Vester,Lavendelstræde,0,1,0,1,189,31-07-1853,06-08-1853
Lavendelstræde,Vester,Lavendelstræde,1,0,0,0,189,07-08-1853,13-08-1853
Lavendelstræde,Vester,Lavendelstræde,0,0,0,0,189,14-08-1853,20-08-1853
Lavendelstræde,Vester,Lavendelstræde,0,0,0,0,189,21-08-1853,27-08-1853
Lavendelstræde,Vester,Lavendelstræde,1,0,1,0,189,28-08-1853,03-09-1853
Lavendelstræde,Vester,Lavendelstræde,0,1,0,1,189,04-09-1853,10-09-1853
Lavendelstræde,Vester,Lavendelstræde,0,0,0,0,189,11-09-1853,17-09-1853
Lavendelstræde,Vester,Lavendelstræde,0,0,0,0,189,18-09-1853,24-09-1853
Lavendelstræde,Vester,Lavendelstræde,0,0,0,0,189,25-09-1853,01-10-1853
Laxegade,Oester,Laxegade,0,0,0,0,146,03-07-1853,09-07-1853
Laxegade,Oester,Laxegade,0,0,0,0,146,12-06-1853,18-06-1853
Laxegade,Oester,Laxegade,0,0,0,0,146,19-06-1853,25-06-1853
Laxegade,Oester,Laxegade,0,0,0,0,146,26-06-1853,02-07-1853
Laxegade,Oester,Laxegade,0,0,0,0,146,10-07-1853,16-07-1853
Laxegade,Oester,Laxegade,0,2,0,2,146,17-07-1853,23-07-1853
Laxegade,Oester,Laxegade,3,1,1,0,146,24-07-1853,30-07-1853
Laxegade,Oester,Laxegade,1,0,0,0,146,31-07-1853,06-08-1853
Laxegade,Oester,Laxegade,0,2,0,2,146,07-08-1853,13-08-1853
Laxegade,Oester,Laxegade,1,0,1,0,146,14-08-1853,20-08-1853
Laxegade,Oester,Laxegade,0,0,0,0,146,21-08-1853,27-08-1853
Laxegade,Oester,Laxegade,1,0,1,0,146,28-08-1853,03-09-1853
Laxegade,Oester,Laxegade,0,0,0,0,146,04-09-1853,10-09-1853
Laxegade,Oester,Laxegade,0,0,0,0,146,11-09-1853,17-09-1853
Laxegade,Oester,Laxegade,0,0,0,0,146,18-09-1853,24-09-1853
Laxegade,Oester,Laxegade,0,0,0,0,146,25-09-1853,01-10-1853
Lille Brøndstræde,Rosenborg,Lille Brøndstræde,0,2,0,2,89,03-07-1853,09-07-1853
Lille Brøndstræde,Rosenborg,Lille Brøndstræde,0,0,0,0,89,12-06-1853,18-06-1853
Lille Brøndstræde,Rosenborg,Lille Brøndstræde,0,1,0,1,89,19-06-1853,25-06-1853
Lille Brøndstræde,Rosenborg,Lille Brøndstræde,3,1,2,0,89,26-06-1853,02-07-1853
Lille Brøndstræde,Rosenborg,Lille Brøndstræde,0,1,0,1,89,10-07-1853,16-07-1853
Lille Brøndstræde,Rosenborg,Lille Brøndstræde,4,5,3,3,89,17-07-1853,23-07-1853
Lille Brøndstræde,Rosenborg,Lille Brøndstræde,9,7,7,4,89,24-07-1853,30-07-1853
Lille Brøndstræde,Rosenborg,Lille Brøndstræde,2,3,2,1,89,31-07-1853,06-08-1853
Lille Brøndstræde,Rosenborg,Lille Brøndstræde,4,0,1,0,89,07-08-1853,13-08-1853
Lille Brøndstræde,Rosenborg,Lille Brøndstræde,0,1,0,0,89,14-08-1853,20-08-1853
Lille Brøndstræde,Rosenborg,Lille Brøndstræde,0,0,0,0,89,21-08-1853,27-08-1853
Lille Brøndstræde,Rosenborg,Lille Brøndstræde,0,0,0,0,89,28-08-1853,03-09-1853
Lille Brøndstræde,Rosenborg,Lille Brøndstræde,0,0,0,0,89,04-09-1853,10-09-1853
Lille Brøndstræde,Rosenborg,Lille Brøndstræde,0,1,0,0,89,11-09-1853,17-09-1853
Lille Brøndstræde,Rosenborg,Lille Brøndstræde,0,0,0,0,89,18-09-1853,24-09-1853
Lille Brøndstræde,Rosenborg,Lille Brøndstræde,0,0,0,0,89,25-09-1853,01-10-1853
Lille Fiolstræde,Klaedebo,Lille Fiolstræde,0,0,0,0,168,12-06-1853,18-06-1853
Lille Fiolstræde,Klaedebo,Lille Fiolstræde,0,0,0,0,168,19-06-1853,25-06-1853
Lille Fiolstræde,Klaedebo,Lille Fiolstræde,0,0,0,0,168,26-06-1853,02-07-1853
Lille Fiolstræde,Klaedebo,Lille Fiolstræde,0,0,0,0,168,10-07-1853,16-07-1853
Lille Fiolstræde,Klaedebo,Lille Fiolstræde,0,2,0,2,168,17-07-1853,23-07-1853
Lille Fiolstræde,Klaedebo,Lille Fiolstræde,2,3,0,3,168,24-07-1853,30-07-1853
Lille Fiolstræde,Klaedebo,Lille Fiolstræde,0,1,0,1,168,31-07-1853,06-08-1853
Lille Fiolstræde,Klaedebo,Lille Fiolstræde,0,0,0,0,168,07-08-1853,13-08-1853
Lille Fiolstræde,Klaedebo,Lille Fiolstræde,0,0,0,0,168,14-08-1853,20-08-1853
Lille Fiolstræde,Klaedebo,Lille Fiolstræde,0,0,0,0,168,21-08-1853,27-08-1853
Lille Fiolstræde,Klaedebo,Lille Fiolstræde,0,0,0,0,168,28-08-1853,03-09-1853
Lille Fiolstræde,Klaedebo,Lille Fiolstræde,0,0,0,0,168,04-09-1853,10-09-1853
Lille Fiolstræde,Klaedebo,Lille Fiolstræde,0,0,0,0,168,11-09-1853,17-09-1853
Lille Fiolstræde,Klaedebo,Lille Fiolstræde,0,0,0,0,168,18-09-1853,24-09-1853
Lille Fiolstræde,Klaedebo,Lille Fiolstræde,0,0,0,0,168,25-09-1853,01-10-1853
Lille Fiolstræde,Klaedebo,Lille Fiolstræde,0,0,0,0,168,03-07-1853,09-07-1853
Lille Grønnegade,Kjoebmager,Lille Grønnegade,0,0,0,0,115,12-06-1853,18-06-1853
Lille Grønnegade,Kjoebmager,Lille Grønnegade,0,0,0,0,115,19-06-1853,25-06-1853
Lille Grønnegade,Kjoebmager,Lille Grønnegade,0,0,0,0,115,26-06-1853,02-07-1853
Lille Grønnegade,Kjoebmager,Lille Grønnegade,0,0,0,0,115,10-07-1853,16-07-1853
Lille Grønnegade,Kjoebmager,Lille Grønnegade,1,0,0,0,115,17-07-1853,23-07-1853
Lille Grønnegade,Kjoebmager,Lille Grønnegade,2,0,1,0,115,24-07-1853,30-07-1853
Lille Grønnegade,Kjoebmager,Lille Grønnegade,1,0,1,0,115,31-07-1853,06-08-1853
Lille Grønnegade,Kjoebmager,Lille Grønnegade,0,0,0,0,115,07-08-1853,13-08-1853
Lille Grønnegade,Kjoebmager,Lille Grønnegade,0,0,0,0,115,14-08-1853,20-08-1853
Lille Grønnegade,Kjoebmager,Lille Grønnegade,0,1,0,0,115,21-08-1853,27-08-1853
Lille Grønnegade,Kjoebmager,Lille Grønnegade,0,0,0,0,115,28-08-1853,03-09-1853
Lille Grønnegade,Kjoebmager,Lille Grønnegade,0,0,0,0,115,04-09-1853,10-09-1853
Lille Grønnegade,Kjoebmager,Lille Grønnegade,0,0,0,0,115,11-09-1853,17-09-1853
Lille Grønnegade,Kjoebmager,Lille Grønnegade,0,0,0,0,115,18-09-1853,24-09-1853
Lille Grønnegade,Kjoebmager,Lille Grønnegade,0,0,0,0,115,25-09-1853,01-10-1853
Lille Grønnegade,Kjoebmager,Lille Grønnegade,0,1,0,0,115,03-07-1853,09-07-1853
Lille Helliggeistræde,Frimands,Lille Helliggeistræde,0,0,0,0,125,12-06-1853,18-06-1853
Lille Helliggeistræde,Frimands,Lille Helliggeistræde,0,0,0,0,125,19-06-1853,25-06-1853
Lille Helliggeistræde,Frimands,Lille Helliggeistræde,0,0,0,0,125,26-06-1853,02-07-1853
Lille Helliggeistræde,Frimands,Lille Helliggeistræde,0,1,0,0,125,10-07-1853,16-07-1853
Lille Helliggeistræde,Frimands,Lille Helliggeistræde,2,3,1,2,125,17-07-1853,23-07-1853
Lille Helliggeistræde,Frimands,Lille Helliggeistræde,0,1,0,1,125,24-07-1853,30-07-1853
Lille Helliggeistræde,Frimands,Lille Helliggeistræde,0,0,0,0,125,31-07-1853,06-08-1853
Lille Helliggeistræde,Frimands,Lille Helliggeistræde,0,0,0,0,125,07-08-1853,13-08-1853
Lille Helliggeistræde,Frimands,Lille Helliggeistræde,0,0,0,0,125,14-08-1853,20-08-1853
Lille Helliggeistræde,Frimands,Lille Helliggeistræde,0,0,0,0,125,21-08-1853,27-08-1853
Lille Helliggeistræde,Frimands,Lille Helliggeistræde,0,0,0,0,125,28-08-1853,03-09-1853
Lille Helliggeistræde,Frimands,Lille Helliggeistræde,0,0,0,0,125,04-09-1853,10-09-1853
Lille Helliggeistræde,Frimands,Lille Helliggeistræde,0,0,0,0,125,11-09-1853,17-09-1853
Lille Helliggeistræde,Frimands,Lille Helliggeistræde,0,0,0,0,125,18-09-1853,24-09-1853
Lille Helliggeistræde,Frimands,Lille Helliggeistræde,0,0,0,0,125,25-09-1853,01-10-1853
Lille Helliggeistræde,Frimands,Lille Helliggeistræde,0,0,0,0,125,03-07-1853,09-07-1853
Lille Kjøbmagergade,Klaedebo,Lille Kjøbmagergade,0,0,0,0,162,12-06-1853,18-06-1853
Lille Kjøbmagergade,Klaedebo,Lille Kjøbmagergade,0,0,0,0,162,19-06-1853,25-06-1853
Lille Kjøbmagergade,Klaedebo,Lille Kjøbmagergade,0,0,0,0,162,26-06-1853,02-07-1853
Lille Kjøbmagergade,Klaedebo,Lille Kjøbmagergade,1,0,1,0,162,10-07-1853,16-07-1853
Lille Kjøbmagergade,Klaedebo,Lille Kjøbmagergade,0,0,0,0,162,17-07-1853,23-07-1853
Lille Kjøbmagergade,Klaedebo,Lille Kjøbmagergade,1,0,1,0,162,24-07-1853,30-07-1853
Lille Kjøbmagergade,Klaedebo,Lille Kjøbmagergade,0,0,0,0,162,31-07-1853,06-08-1853
Lille Kjøbmagergade,Klaedebo,Lille Kjøbmagergade,0,0,0,0,162,07-08-1853,13-08-1853
Lille Kjøbmagergade,Klaedebo,Lille Kjøbmagergade,0,0,0,0,162,14-08-1853,20-08-1853
Lille Kjøbmagergade,Klaedebo,Lille Kjøbmagergade,0,0,0,0,162,21-08-1853,27-08-1853
Lille Kjøbmagergade,Klaedebo,Lille Kjøbmagergade,0,0,0,0,162,28-08-1853,03-09-1853
Lille Kjøbmagergade,Klaedebo,Lille Kjøbmagergade,0,0,0,0,162,04-09-1853,10-09-1853
Lille Kjøbmagergade,Klaedebo,Lille Kjøbmagergade,0,0,0,0,162,11-09-1853,17-09-1853
Lille Kjøbmagergade,Klaedebo,Lille Kjøbmagergade,0,0,0,0,162,18-09-1853,24-09-1853
Lille Kjøbmagergade,Klaedebo,Lille Kjøbmagergade,0,0,0,0,162,25-09-1853,01-10-1853
